source,target,weight,neuropil,nt_type,target_total_input,shrec_score,target_cluster,target_function
720575941411441323,720575941684876527,1,VNC_IntTct_R,,218,0.45871559633027525,5,steering_control
720575941411441323,720575941684876527,3,VNC_WTct_R,,218,1.3761467889908259,5,steering_control
720575941411441323,720575941721193018,1,VNC_HTct_R,,223,0.4484304932735426,5,steering_control
720575941411441323,720575941721193018,3,VNC_IntTct_L,,223,1.345291479820628,5,steering_control
720575941411441323,720575941721193018,9,VNC_IntTct_R,,223,4.0358744394618835,5,steering_control
720575941411441323,720575941721193018,2,VNC_NTct_L,,223,0.8968609865470852,5,steering_control
720575941411441323,720575941721193018,2,VNC_WTct_L,,223,0.8968609865470852,5,steering_control
720575941411441323,720575941721193018,4,VNC_WTct_R,,223,1.7937219730941705,5,steering_control
720575941411441323,720575941721193018,3,VNC_unassigned_L,,223,1.345291479820628,5,steering_control
720575941411472555,720575941474571572,13,VNC_T3_MetaNm_L,,434,2.995391705069124,5,steering_control
720575941411472555,720575941477166622,22,VNC_IntTct_L,,1660,1.3253012048192772,5,steering_control
720575941411472555,720575941583511518,5,VNC_IntTct_L,,537,0.931098696461825,2,steering_control
720575941412619631,720575941429439959,11,VNC_IntTct_L,,2000,0.5499999999999999,5,steering_control
720575941412619631,720575941473850720,12,VNC_IntTct_L,,1212,0.9900990099009901,5,steering_control
720575941412619631,720575941473850720,8,VNC_T1_ProNm_L,,1212,0.6600660066006601,5,steering_control
720575941412619631,720575941535047690,20,VNC_IntTct_L,,1366,1.4641288433382138,5,steering_control
720575941412619631,720575941628592866,4,VNC_IntTct_L,,67,5.970149253731343,5,steering_control
720575941413189999,720575941496047433,3,VNC_IntTct_L,,378,0.7936507936507936,5,steering_control
720575941413642268,720575941525725954,7,VNC_NTct_L,,667,1.0494752623688157,5,steering_control
720575941414262161,720575941457802480,23,VNC_IntTct_R,,1611,1.4276846679081316,5,steering_control
720575941414262161,720575941457802480,57,VNC_LTct_R,,1611,3.5381750465549344,5,steering_control
720575941414262161,720575941459912262,4,VNC_IntTct_R,,663,0.603318250377074,5,steering_control
720575941414262161,720575941474571572,23,VNC_T3_MetaNm_R,,434,5.299539170506913,5,steering_control
720575941414262161,720575941486968326,4,VNC_IntTct_R,,542,0.7380073800738007,5,steering_control
720575941414262161,720575941488811468,4,VNC_ANm_R,,108,3.7037037037037033,5,steering_control
720575941414262161,720575941488811468,1,VNC_T3_MetaNm_R,,108,0.9259259259259258,5,steering_control
720575941414262161,720575941505725790,3,VNC_LTct_R,,722,0.41551246537396125,5,steering_control
720575941414262161,720575941521031927,4,VNC_IntTct_R,,329,1.21580547112462,5,steering_control
720575941414262161,720575941521031927,11,VNC_LTct_R,,329,3.343465045592705,5,steering_control
720575941414262161,720575941521236915,8,VNC_T3_MetaNm_R,,400,2.0,5,steering_control
720575941414262161,720575941522089463,6,VNC_LTct_R,,877,0.6841505131128849,5,steering_control
720575941414262161,720575941523100491,5,VNC_LTct_R,,860,0.5813953488372093,5,steering_control
720575941414262161,720575941540727581,2,VNC_IntTct_R,,491,0.40733197556008144,5,steering_control
720575941414262161,720575941543647420,7,VNC_ANm_R,,234,2.9914529914529915,5,steering_control
720575941414262161,720575941543647420,1,VNC_T3_MetaNm_R,,234,0.4273504273504274,5,steering_control
720575941414262161,720575941573188278,2,VNC_ANm_R,,292,0.684931506849315,5,steering_control
720575941414262161,720575941625907769,7,VNC_IntTct_R,,1473,0.47522063815342835,5,steering_control
720575941414262161,720575941636281205,11,VNC_IntTct_R,,673,1.634472511144131,5,steering_control
720575941414262161,720575941636281205,12,VNC_LTct_R,,673,1.7830609212481425,5,steering_control
720575941414341521,720575941401776931,5,VNC_IntTct_R,,935,0.53475935828877,5,steering_control
720575941414341521,720575941408509867,9,VNC_IntTct_R,,434,2.0737327188940093,1,power_control
720575941414341521,720575941408509867,8,VNC_WTct_R,,434,1.8433179723502304,1,power_control
720575941414341521,720575941474334779,8,VNC_HTct_R,,883,0.9060022650056626,5,steering_control
720575941414341521,720575941477884802,5,VNC_ANm_R,,995,0.5025125628140703,5,steering_control
720575941414341521,720575941477884802,6,VNC_HTct_R,,995,0.6030150753768844,5,steering_control
720575941414341521,720575941477884802,4,VNC_T3_MetaNm_R,,995,0.4020100502512563,5,steering_control
720575941414341521,720575941517770412,16,VNC_IntTct_R,,413,3.87409200968523,1,power_control
720575941414341521,720575941517770412,3,VNC_NTct_R,,413,0.7263922518159807,1,power_control
720575941414341521,720575941517770412,6,VNC_WTct_R,,413,1.4527845036319613,1,power_control
720575941414341521,720575941526690841,3,VNC_LTct_L,,385,0.7792207792207793,1,power_control
720575941414341521,720575941532246762,7,VNC_HTct_R,,1209,0.5789909015715468,5,steering_control
720575941414341521,720575941532246762,52,VNC_IntTct_R,,1209,4.301075268817205,5,steering_control
720575941414341521,720575941554049307,3,VNC_WTct_R,,637,0.47095761381475665,1,power_control
720575941414341521,720575941562134829,6,VNC_IntTct_R,,519,1.1560693641618496,1,power_control
720575941414341521,720575941562134829,4,VNC_WTct_R,,519,0.7707129094412332,1,power_control
720575941414341521,720575941594160421,3,VNC_WTct_R,,733,0.4092769440654843,1,power_control
720575941414341521,720575941607605101,23,VNC_IntTct_R,,1411,1.630049610205528,5,steering_control
720575941414341521,720575941619873663,4,VNC_LTct_R,,920,0.43478260869565216,2,steering_control
720575941414341521,720575941623347099,2,VNC_IntTct_R,,455,0.43956043956043955,2,steering_control
720575941414341521,720575941631436524,7,VNC_WTct_R,,801,0.8739076154806492,5,steering_control
720575941414424977,720575941447013813,11,VNC_HTct_L,,962,1.1434511434511436,5,steering_control
720575941414424977,720575941447013813,5,VNC_IntTct_L,,962,0.5197505197505198,5,steering_control
720575941414424977,720575941465484566,12,VNC_HTct_L,,2567,0.46747175691468645,2,steering_control
720575941414424977,720575941473850720,16,VNC_IntTct_L,,1212,1.3201320132013201,5,steering_control
720575941414424977,720575941477166622,10,VNC_IntTct_L,,1660,0.6024096385542169,5,steering_control
720575941414424977,720575941561320493,5,VNC_HTct_L,,342,1.461988304093567,4,steering_control
720575941414424977,720575941572251144,14,VNC_HTct_L,,3255,0.43010752688172044,2,steering_control
720575941414424977,720575941572251144,15,VNC_IntTct_L,,3255,0.4608294930875576,2,steering_control
720575941414424977,720575941581648479,5,VNC_HTct_L,,98,5.1020408163265305,5,steering_control
720575941414424977,720575941601088441,11,VNC_HTct_L,,891,1.2345679012345678,5,steering_control
720575941414947220,720575941479369346,3,VNC_AMNp_L,,509,0.5893909626719057,5,steering_control
720575941414947220,720575941528729784,5,VNC_AMNp_L,,272,1.8382352941176472,1,power_control
720575941414947220,720575941668285171,1,VNC_AMNp_L,,228,0.43859649122807015,5,steering_control
720575941414947220,720575941668285171,2,VNC_IntTct_L,,228,0.8771929824561403,5,steering_control
720575941415224348,720575941464768790,6,VNC_IntTct_R,,723,0.8298755186721992,5,steering_control
720575941415224348,720575941464768790,11,VNC_NTct_R,,723,1.5214384508990317,5,steering_control
720575941415707420,720575941570772296,5,VNC_T2_MesoNm_R,,295,1.694915254237288,5,steering_control
720575941425381716,720575941450876794,5,VNC_IntTct_L,,1106,0.45207956600361665,5,steering_control
720575941429866593,720575941546335676,3,VNC_WTct_R,,546,0.5494505494505495,5,steering_control
720575941429866593,720575941630933947,4,VNC_IntTct_R,,704,0.5681818181818182,4,steering_control
720575941430069641,720575941474334779,4,VNC_ANm_R,,883,0.4530011325028313,5,steering_control
720575941430069641,720575941474334779,50,VNC_HTct_R,,883,5.662514156285391,5,steering_control
720575941430069641,720575941540246909,5,VNC_ANm_R,,232,2.1551724137931036,2,steering_control
720575941430069641,720575941540246909,15,VNC_HTct_R,,232,6.4655172413793105,2,steering_control
720575941430069641,720575941540246909,3,VNC_IntTct_R,,232,1.293103448275862,2,steering_control
720575941430069641,720575941608991050,14,VNC_HTct_R,,3212,0.43586550435865506,2,steering_control
720575941430069641,720575941608991050,17,VNC_IntTct_R,,3212,0.5292652552926526,2,steering_control
720575941430250377,720575941399309603,9,VNC_IntTct_L,,484,1.859504132231405,2,steering_control
720575941430250377,720575941399309603,11,VNC_WTct_L,,484,2.272727272727273,2,steering_control
720575941430250377,720575941410007663,10,VNC_HTct_L,,186,5.376344086021505,5,steering_control
720575941430250377,720575941410007663,3,VNC_IntTct_L,,186,1.6129032258064515,5,steering_control
720575941430250377,720575941412323473,5,VNC_HTct_L,,466,1.0729613733905579,2,steering_control
720575941430250377,720575941412323473,8,VNC_IntTct_L,,466,1.7167381974248928,2,steering_control
720575941430250377,720575941439063503,2,VNC_HTct_L,,346,0.5780346820809248,5,steering_control
720575941430250377,720575941439063503,3,VNC_IntTct_L,,346,0.8670520231213872,5,steering_control
720575941430250377,720575941439063503,2,VNC_WTct_L,,346,0.5780346820809248,5,steering_control
720575941430250377,720575941447786574,6,VNC_HTct_L,,180,3.3333333333333335,2,steering_control
720575941430250377,720575941450876794,13,VNC_HTct_L,,1106,1.1754068716094033,5,steering_control
720575941430250377,720575941452164915,3,VNC_HTct_L,,170,1.7647058823529411,2,steering_control
720575941430250377,720575941457147206,15,VNC_HTct_L,,1471,1.0197144799456153,5,steering_control
720575941430250377,720575941457147206,25,VNC_IntTct_L,,1471,1.699524133242692,5,steering_control
720575941430250377,720575941457147206,8,VNC_NTct_L,,1471,0.5438477226376615,5,steering_control
720575941430250377,720575941457147206,8,VNC_WTct_L,,1471,0.5438477226376615,5,steering_control
720575941430250377,720575941459514512,7,VNC_HTct_L,,755,0.9271523178807948,5,steering_control
720575941430250377,720575941471203447,11,VNC_HTct_L,,395,2.7848101265822782,2,steering_control
720575941430250377,720575941471203447,4,VNC_IntTct_L,,395,1.0126582278481013,2,steering_control
720575941430250377,720575941477166622,7,VNC_WTct_L,,1660,0.42168674698795183,5,steering_control
720575941430250377,720575941479098819,2,VNC_WTct_L,,334,0.5988023952095809,2,steering_control
720575941430250377,720575941508542674,10,VNC_HTct_L,,521,1.9193857965451053,2,steering_control
720575941430250377,720575941508542674,5,VNC_IntTct_L,,521,0.9596928982725527,2,steering_control
720575941430250377,720575941517764824,3,VNC_HTct_L,,625,0.48,5,steering_control
720575941430250377,720575941517764824,3,VNC_IntTct_L,,625,0.48,5,steering_control
720575941430250377,720575941520333047,4,VNC_WTct_L,,936,0.4273504273504274,5,steering_control
720575941430250377,720575941521986227,3,VNC_IntTct_L,,306,0.9803921568627451,5,steering_control
720575941430250377,720575941534709482,3,VNC_HTct_L,,344,0.872093023255814,4,steering_control
720575941430250377,720575941535331338,5,VNC_IntTct_L,,785,0.6369426751592357,5,steering_control
720575941430250377,720575941535331338,5,VNC_WTct_L,,785,0.6369426751592357,5,steering_control
720575941430250377,720575941583511518,7,VNC_IntTct_L,,537,1.303538175046555,2,steering_control
720575941430250377,720575941583511518,3,VNC_NTct_L,,537,0.5586592178770949,2,steering_control
720575941430250377,720575941588018942,4,VNC_HTct_L,,333,1.2012012012012012,5,steering_control
720575941430250377,720575941588018942,3,VNC_IntTct_L,,333,0.9009009009009009,5,steering_control
720575941430250377,720575941588018942,2,VNC_WTct_L,,333,0.6006006006006006,5,steering_control
720575941430250377,720575941594213927,3,VNC_HTct_L,,104,2.8846153846153846,5,steering_control
720575941430250377,720575941601088441,7,VNC_HTct_L,,891,0.7856341189674524,5,steering_control
720575941430250377,720575941608861929,6,VNC_HTct_L,,441,1.3605442176870748,2,steering_control
720575941430250377,720575941608861929,6,VNC_IntTct_L,,441,1.3605442176870748,2,steering_control
720575941430250377,720575941608861929,6,VNC_WTct_L,,441,1.3605442176870748,2,steering_control
720575941430607753,720575941474935105,10,VNC_IntTct_L,,403,2.481389578163772,5,steering_control
720575941430607753,720575941496047433,3,VNC_IntTct_L,,378,0.7936507936507936,5,steering_control
720575941430607753,720575941496047433,2,VNC_LTct_L,,378,0.5291005291005291,5,steering_control
720575941430607753,720575941521031927,5,VNC_IntTct_L,,329,1.5197568389057752,5,steering_control
720575941430607753,720575941521031927,3,VNC_T2_MesoNm_L,,329,0.911854103343465,5,steering_control
720575941430607753,720575941521069751,11,VNC_IntTct_L,,1162,0.9466437177280551,5,steering_control
720575941430630392,720575941459554960,7,VNC_IntTct_R,,439,1.5945330296127564,2,steering_control
720575941431097737,720575941402032240,5,VNC_WTct_R,,324,1.5432098765432098,1,power_control
720575941431097737,720575941457431280,7,VNC_IntTct_R,,815,0.8588957055214724,5,steering_control
720575941431097737,720575941460235152,7,VNC_WTct_R,,453,1.545253863134658,1,power_control
720575941431097737,720575941484663558,3,VNC_WTct_R,,147,2.0408163265306123,1,power_control
720575941431097737,720575941489819081,3,VNC_NTct_R,,330,0.9090909090909091,3,power_control
720575941431097737,720575941489819081,5,VNC_WTct_R,,330,1.5151515151515151,3,power_control
720575941431097737,720575941496949410,3,VNC_IntTct_R,,199,1.507537688442211,5,steering_control
720575941431097737,720575941508354770,4,VNC_WTct_R,,213,1.8779342723004695,5,steering_control
720575941431097737,720575941533234954,5,VNC_WTct_R,,175,2.857142857142857,1,power_control
720575941431097737,720575941594160421,8,VNC_T2_MesoNm_R,,733,1.0914051841746248,1,power_control
720575941431097737,720575941594160421,6,VNC_WTct_R,,733,0.8185538881309686,1,power_control
720575941431097737,720575941613448668,65,VNC_T2_MesoNm_R,,3300,1.9696969696969695,5,steering_control
720575941431097737,720575941631436524,12,VNC_T1_ProNm_R,,801,1.4981273408239701,5,steering_control
720575941431097737,720575941652536593,3,VNC_WTct_R,,128,2.34375,1,power_control
720575941431184559,720575941521069751,10,VNC_WTct_L,,1162,0.8605851979345954,5,steering_control
720575941431184559,720575941602987510,3,VNC_ANm_L,,306,0.9803921568627451,5,steering_control
720575941431184559,720575941602987510,3,VNC_T3_MetaNm_L,,306,0.9803921568627451,5,steering_control
720575941431184559,720575941602987510,2,VNC_WTct_R,,306,0.6535947712418301,5,steering_control
720575941431184559,720575941657510992,2,VNC_WTct_L,,482,0.4149377593360996,2,steering_control
720575941431184559,720575941688644470,4,VNC_ANm_R,,422,0.9478672985781991,5,steering_control
720575941431184559,720575941691313115,10,VNC_WTct_L,,1219,0.8203445447087777,3,power_control
720575941431211951,720575941623067338,11,VNC_LTct_R,,507,2.1696252465483234,5,steering_control
720575941431211951,720575941623067338,3,VNC_unassigned_R,,507,0.591715976331361,5,steering_control
720575941431577007,720575941459912262,5,VNC_WTct_R,,663,0.7541478129713424,5,steering_control
720575941431577007,720575941489677001,3,VNC_unassigned_R,,377,0.7957559681697612,3,power_control
720575941431577007,720575941524185419,3,VNC_NTct_R,,240,1.25,5,steering_control
720575941431577007,720575941524185419,2,VNC_WTct_R,,240,0.8333333333333334,5,steering_control
720575941431577007,720575941524185419,2,VNC_unassigned_R,,240,0.8333333333333334,5,steering_control
720575941432269271,720575941498482043,5,VNC_IntTct_R,,1024,0.48828125,3,power_control
720575941432269271,720575941498482043,14,VNC_T1_ProNm_R,,1024,1.3671875,3,power_control
720575941432295639,720575941532432618,4,VNC_HTct_R,,374,1.06951871657754,5,steering_control
720575941432295639,720575941594160421,4,VNC_WTct_R,,733,0.5457025920873124,1,power_control
720575941432295639,720575941625932682,2,VNC_IntTct_L,,274,0.7299270072992701,5,steering_control
720575941432295639,720575941625932682,3,VNC_NTct_L,,274,1.094890510948905,5,steering_control
720575941432481633,720575941486968326,3,VNC_HTct_R,,542,0.5535055350553505,5,steering_control
